,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt,month,disp_rtm_s,asset_nm_new,date,day,hour,runningtime,weather,year
1171,64385000,손대면 핫플-동네멋집 04회(23/06/28),TV 연예/오락,기타,3709,매력 쪽박 카페에서 뷰아일체 핫플로 변신한 2호 멋집! 월 매출 1000만 원을 달성시킬 기적의 신메뉴 공개! 3번째 동네멋집을 찾아 도착한 곳은 철원의 와수리! 이 카페는 폐업이 답이에요... MC들을 경악시킨 공간 장인 유정수의 폐업 선고! 과연 이대로 문을 닫는 것일까?,"김성주,김지은,유정수,주헌,김우석",1:49,20230821011506,8,6540,손대면핫플-동네멋집,2023-08-21,월,1,120분이하,비,
1172,64385000,손대면 핫플-동네멋집 04회(23/06/28),TV 연예/오락,기타,966,매력 쪽박 카페에서 뷰아일체 핫플로 변신한 2호 멋집! 월 매출 1000만 원을 달성시킬 기적의 신메뉴 공개! 3번째 동네멋집을 찾아 도착한 곳은 철원의 와수리! 이 카페는 폐업이 답이에요... MC들을 경악시킨 공간 장인 유정수의 폐업 선고! 과연 이대로 문을 닫는 것일까?,"김성주,김지은,유정수,주헌,김우석",1:49,20230821163043,8,6540,손대면핫플-동네멋집,2023-08-21,월,16,120분이하,비,
1173,67055000,(HD)TV동물농장 1134회(23/08/20),TV 연예/오락,기타,2592,1. 강태공 보솜이의 보솜 투어부터 팬서비스까지~ 연예견의 일상을 쫓아서. 2. 아이바오 쌍둥이 자매 육아기 - 슈퍼스타 판다 패밀리의 새 쌍둥이 자매가 떴다! 쌍둥이 육아부터 생일파티까지 스페셜한 일상! 3. 하반신을 다쳐 제대로 걷지 못하는 새끼 고양이 로또의 이야기.,"신동엽,정선희,토니안 ,조이",1:05,20230821085802,8,3900,TV동물농장,2023-08-21,월,8,90분이하,비,
1174,67055000,(HD)TV동물농장 1134회(23/08/20),TV 연예/오락,기타,2420,1. 강태공 보솜이의 보솜 투어부터 팬서비스까지~ 연예견의 일상을 쫓아서. 2. 아이바오 쌍둥이 자매 육아기 - 슈퍼스타 판다 패밀리의 새 쌍둥이 자매가 떴다! 쌍둥이 육아부터 생일파티까지 스페셜한 일상! 3. 하반신을 다쳐 제대로 걷지 못하는 새끼 고양이 로또의 이야기.,"신동엽,정선희,토니안 ,조이",1:05,20230827231913,8,3900,TV동물농장,2023-08-27,일,23,90분이하,비,
1175,67055000,(HD)TV동물농장 1134회(23/08/20),TV 연예/오락,기타,3531,1. 강태공 보솜이의 보솜 투어부터 팬서비스까지~ 연예견의 일상을 쫓아서. 2. 아이바오 쌍둥이 자매 육아기 - 슈퍼스타 판다 패밀리의 새 쌍둥이 자매가 떴다! 쌍둥이 육아부터 생일파티까지 스페셜한 일상! 3. 하반신을 다쳐 제대로 걷지 못하는 새끼 고양이 로또의 이야기.,"신동엽,정선희,토니안 ,조이",1:05,20230827011335,8,3900,TV동물농장,2023-08-27,일,1,90분이하,비,
1176,66110000,(HD)속풀이쇼 동치미 509회(22/08/13),TV 연예/오락,기타,4800,진작에 이혼할 걸 그랬어. 나와 안 맞는 배우자와 하루라도 빨리 헤어질 걸 그랬다 VS 하루라도 더 참아볼 걸 그랬다. 나는 이럴 때 황혼 이혼을 꿈꾼다 -국악인 김나니! 하루라도 더 빨리 이혼하지 못한 걸 후회한다?,"박수홍,최은경",1:20,20230829195907,8,4800,속풀이쇼동치미,2023-08-29,화,19,90분이하,비,
1177,65443000,화요일은 밤이 좋아 45회(22/10/25),TV 연예/오락,기타,7320,내 인생 첫 트롯 특집. 대장님 전원 화밤 첫 출연! 김상희X김상배X진미령X김양X신미래XKCM! 화밤 새내기 대장님들께 노래방 대결 전문가 미스들이 한 수 가르쳐드릴게요! 화밤 새내기 대장님들과 화밤 선배 미스들의 꿀케미가 찾아온다!,"붐,장민호,홍지윤,김태연,김의영,별사랑,은가은,황우림",2:02,20230814171737,8,7320,화요일은밤이좋아,2023-08-14,월,17,120분이상,흐림,
1178,64385000,조선의 사랑꾼 (정규) 12회(23/03/13),TV 연예/오락,기타,2310,"최성국의 신혼집 방송 최초 공개! 성국의 초대로 방문한 사랑꾼즈. 집들이가 한창인 그때, 성국의 집에 깜짝 손님이 찾아온다. 한편 첫 만남 이후 아버지 이용식에게 점수를 얻고 싶은 원혁은 용식이 좋아하는 낚시를 함께 하기로 한다. 이들의 첫 데이트는 성공할까?","박수홍,박경림,최성국,오나미,임라라",1:30,20230818231530,8,5400,조선의사랑꾼,2023-08-18,금,23,90분이하,비,
1179,64385000,신상 출시 편스토랑 176회(23/05/12),TV 연예/오락,기타,1275,편셰프들에게 주어진 쉰여섯 번째 주제는? 세계의 맛! 1. 홍콩댁 강수정이 추천하는 홍콩 핫플레이스 대공개! 2. 특별한 날을 더~ 특별하게 만들어줄 어남선생표 레시피 전격 공개! 3. 반찬 왕자 이찬원의 특별한 재료는?! 글로벌 팅구들의 습격! 기대하시라~!,"이연복,이정현,이유리,오윤아,한지혜,전혜빈,한다감,김재원,류수영,기태영,정상훈,박솔미",1:18,20230812143312,8,4680,신상출시편스토랑,2023-08-12,토,14,90분이하,비,
1180,64385000,신상 출시 편스토랑 176회(23/05/12),TV 연예/오락,기타,1581,편셰프들에게 주어진 쉰여섯 번째 주제는? 세계의 맛! 1. 홍콩댁 강수정이 추천하는 홍콩 핫플레이스 대공개! 2. 특별한 날을 더~ 특별하게 만들어줄 어남선생표 레시피 전격 공개! 3. 반찬 왕자 이찬원의 특별한 재료는?! 글로벌 팅구들의 습격! 기대하시라~!,"이연복,이정현,이유리,오윤아,한지혜,전혜빈,한다감,김재원,류수영,기태영,정상훈,박솔미",1:18,20230812132400,8,4680,신상출시편스토랑,2023-08-12,토,13,90분이하,비,
1181,64385000,신상 출시 편스토랑 176회(23/05/12),TV 연예/오락,기타,2168,편셰프들에게 주어진 쉰여섯 번째 주제는? 세계의 맛! 1. 홍콩댁 강수정이 추천하는 홍콩 핫플레이스 대공개! 2. 특별한 날을 더~ 특별하게 만들어줄 어남선생표 레시피 전격 공개! 3. 반찬 왕자 이찬원의 특별한 재료는?! 글로벌 팅구들의 습격! 기대하시라~!,"이연복,이정현,이유리,오윤아,한지혜,전혜빈,한다감,김재원,류수영,기태영,정상훈,박솔미",1:18,20230812124644,8,4680,신상출시편스토랑,2023-08-12,토,12,90분이하,비,
1182,61080000,쇼퀸 03회(23/07/02),TV 연예/오락,기타,6420,"2라운드 [팀 메들리전] X, Y, Z 각 세대로 결성된 9개 팀이 1:1:1로 펼치는 치열한 무대! 노련미 끝판왕 X세대부터 화려함으로 중무장한 Y세대! 그리고 상큼한 매력의 Z세대까지! 각양각색 명곡 메들리 대공개! 한편, 가장 높은 점수로 전원 생존할 1등 팀은?","장성규,장민호,정훈희,김종진,박선주,더원,황치열,이해리,조권",1:47,20230801212625,8,6420,쇼퀸,2023-08-01,화,21,120분이하,맑음,
1183,63101000,뭉뜬리턴즈 18회(23/07/11),TV 연예/오락,기타,1411,창푸악 야시장에 방문한 코요태! 3명이서 메뉴 9개 실화?! 먹고 또 먹고~ 현지인들이 즐기는 족발덮밥까지 폭풍 먹방! 코요태 표 달리는 노래방 오픈! 90년대 추억의 히트곡 소환 완료! 25년 차 원조 케이팝 가수 코요태의 환상호흡 자랑하는 백투 더 90s 플레이리스트!,"김용만,안정환,김성주,정형돈",1:23,20230810152651,8,4980,뭉뜬리턴즈,2023-08-10,목,15,90분이하,비,
1184,60593000,동상이몽 2-너는 내 운명 305회(23/08/21),TV 연예/오락,기타,5640,1. 손지창♥오연수. 쇼핑 중독 손지창에 오연수 손모가지 묶어 버린다 정색! 역대급 살벌함에 스튜디오 발칵! 2. 정이랑♥김형근. 절친 김지민 X 황보라 만남! 김지민이 폭로한 형근의 만행(?)에 일동 둘 다 집착 심해 경악!,"김구라,서장훈,김숙",1:34,20230822130336,8,5640,동상이몽2-너는내운명,2023-08-22,화,13,120분이하,비,
1185,64130000,동상이몽 2-너는 내 운명 305회(23/08/21),TV 연예/오락,기타,5229,1. 손지창♥오연수. 쇼핑 중독 손지창에 오연수 손모가지 묶어 버린다 정색! 역대급 살벌함에 스튜디오 발칵! 2. 정이랑♥김형근. 절친 김지민 X 황보라 만남! 김지민이 폭로한 형근의 만행(?)에 일동 둘 다 집착 심해 경악!,"김구라,서장훈,김숙",1:34,20230825202509,8,5640,동상이몽2-너는내운명,2023-08-25,금,20,120분이하,비,
1186,61683000,동상이몽 2-너는 내 운명 305회(23/08/21),TV 연예/오락,기타,1949,1. 손지창♥오연수. 쇼핑 중독 손지창에 오연수 손모가지 묶어 버린다 정색! 역대급 살벌함에 스튜디오 발칵! 2. 정이랑♥김형근. 절친 김지민 X 황보라 만남! 김지민이 폭로한 형근의 만행(?)에 일동 둘 다 집착 심해 경악!,"김구라,서장훈,김숙",1:34,20230823123517,8,5640,동상이몽2-너는내운명,2023-08-23,수,12,120분이하,비,
1187,60224000,신랑수업 78회(23/08/23),TV 연예/오락,기타,3375,결혼 전 미리 서로에 대해 알아가기 위해 [예비부부 심리상담]을 신청한 형탁! 평소 속내를 내비치지 않는 사야의 진짜 속마음이 궁금한데! 우리 커플은 문제가 없다며 당당한 형탁 vs 문제가 많다는 사야!? 진짜 속마음을 이야기하며 검사 도중 폭풍 눈물을 흘리는데...,"이승철,김찬우,김준수,영탁,김원희,홍현희",1:11,20230831075244,8,4260,신랑수업,2023-08-31,목,7,90분이하,흐림,
1188,60224000,신랑수업 78회(23/08/23),TV 연예/오락,기타,839,결혼 전 미리 서로에 대해 알아가기 위해 [예비부부 심리상담]을 신청한 형탁! 평소 속내를 내비치지 않는 사야의 진짜 속마음이 궁금한데! 우리 커플은 문제가 없다며 당당한 형탁 vs 문제가 많다는 사야!? 진짜 속마음을 이야기하며 검사 도중 폭풍 눈물을 흘리는데...,"이승철,김찬우,김준수,영탁,김원희,홍현희",1:11,20230831085702,8,4260,신랑수업,2023-08-31,목,8,90분이하,흐림,
1189,60593000,심야괴담회(정규) 87회(23/08/08),TV 연예/오락,기타,3368,"부모님과 함께 급히 이사 갈 집을 알아보던 기석은 남향이라 살기 좋을 것이라는 한 집을 소개받는다. 그런데 막상 가보니, 남향이라고 하기엔 무척 어둡다는 생각이 들었는데. 의외로 부모님 두 분은 집이 정말 밝고 따뜻하다며 그 자리에서 매매계약을 진행한다.","김구라,김숙,황제성,김아영",1:05,20230809091335,8,3900,심야괴담회,2023-08-09,수,9,90분이하,비,
1190,60593000,심야괴담회(정규) 87회(23/08/08),TV 연예/오락,기타,3900,"부모님과 함께 급히 이사 갈 집을 알아보던 기석은 남향이라 살기 좋을 것이라는 한 집을 소개받는다. 그런데 막상 가보니, 남향이라고 하기엔 무척 어둡다는 생각이 들었는데. 의외로 부모님 두 분은 집이 정말 밝고 따뜻하다며 그 자리에서 매매계약을 진행한다.","김구라,김숙,황제성,김아영",1:05,20230809070115,8,3900,심야괴담회,2023-08-09,수,7,90분이하,비,
1191,62212000,심야괴담회(정규) 87회(23/08/08),TV 연예/오락,기타,1600,"부모님과 함께 급히 이사 갈 집을 알아보던 기석은 남향이라 살기 좋을 것이라는 한 집을 소개받는다. 그런데 막상 가보니, 남향이라고 하기엔 무척 어둡다는 생각이 들었는데. 의외로 부모님 두 분은 집이 정말 밝고 따뜻하다며 그 자리에서 매매계약을 진행한다.","김구라,김숙,황제성,김아영",1:05,20230831012520,8,3900,심야괴담회,2023-08-31,목,1,90분이하,흐림,
1192,65265000,(HD)나 혼자산다 503회(23/07/14),TV 연예/오락,기타,5580,쾌남쾌녀 편. 하고 싶은 건 다 한다! 무더위를 시원하게 날려줄 쾌남쾌녀 무지개 회원들! 정글이 된 마당 정리에 나선 나래! 팔토시에 작업복까지 장착하고 도시 농부로 변신하는데~ 뽑아도 뽑아도 끝이 없는 잡초 뽑기부터 지친 몸을 달래줄 대나무 꼬치에 노동주까지!,"전현무,기안84,박나래,키,코드쿤스트",1:33,20230827144447,8,5580,나혼자산다,2023-08-27,일,14,120분이하,비,
1193,62358000,(HD)나 혼자산다 503회(23/07/14),TV 연예/오락,기타,2695,쾌남쾌녀 편. 하고 싶은 건 다 한다! 무더위를 시원하게 날려줄 쾌남쾌녀 무지개 회원들! 정글이 된 마당 정리에 나선 나래! 팔토시에 작업복까지 장착하고 도시 농부로 변신하는데~ 뽑아도 뽑아도 끝이 없는 잡초 뽑기부터 지친 몸을 달래줄 대나무 꼬치에 노동주까지!,"전현무,기안84,박나래,키,코드쿤스트",1:33,20230812122955,8,5580,나혼자산다,2023-08-12,토,12,120분이하,비,
1194,64130000,(HD)나 혼자산다 503회(23/07/14),TV 연예/오락,기타,2118,쾌남쾌녀 편. 하고 싶은 건 다 한다! 무더위를 시원하게 날려줄 쾌남쾌녀 무지개 회원들! 정글이 된 마당 정리에 나선 나래! 팔토시에 작업복까지 장착하고 도시 농부로 변신하는데~ 뽑아도 뽑아도 끝이 없는 잡초 뽑기부터 지친 몸을 달래줄 대나무 꼬치에 노동주까지!,"전현무,기안84,박나래,키,코드쿤스트",1:33,20230822225903,8,5580,나혼자산다,2023-08-22,화,22,120분이하,비,
1195,64130000,(HD)나 혼자산다 503회(23/07/14),TV 연예/오락,기타,1922,쾌남쾌녀 편. 하고 싶은 건 다 한다! 무더위를 시원하게 날려줄 쾌남쾌녀 무지개 회원들! 정글이 된 마당 정리에 나선 나래! 팔토시에 작업복까지 장착하고 도시 농부로 변신하는데~ 뽑아도 뽑아도 끝이 없는 잡초 뽑기부터 지친 몸을 달래줄 대나무 꼬치에 노동주까지!,"전현무,기안84,박나래,키,코드쿤스트",1:33,20230821230300,8,5580,나혼자산다,2023-08-21,월,23,120분이하,비,
1196,64130000,(HD)나 혼자산다 503회(23/07/14),TV 연예/오락,기타,443,쾌남쾌녀 편. 하고 싶은 건 다 한다! 무더위를 시원하게 날려줄 쾌남쾌녀 무지개 회원들! 정글이 된 마당 정리에 나선 나래! 팔토시에 작업복까지 장착하고 도시 농부로 변신하는데~ 뽑아도 뽑아도 끝이 없는 잡초 뽑기부터 지친 몸을 달래줄 대나무 꼬치에 노동주까지!,"전현무,기안84,박나래,키,코드쿤스트",1:33,20230823232253,8,5580,나혼자산다,2023-08-23,수,23,120분이하,비,
1197,61900000,(HD)TV동물농장 1131회(23/07/30),TV 연예/오락,기타,3840,"1. 무단 점거 뻔순이와 7꼬물이 때문에 자유를 빼앗겨버린 삼식이! 2. 눈이 없는 레트리버, 기적의 벤지 - 보이는 듯, 안 보이는 듯... 과연 벤지의 눈 상태는? 3. 슬픈 사자의 감옥 탈출기 - 좁디좁은 전시장 안에서 홀로 지내온 사자, 7년 만에 드디어 탈출하다!","신동엽,정선희,토니안 ,조이",1:04,20230823164343,8,3840,TV동물농장,2023-08-23,수,16,90분이하,비,
1198,60918000,(HD)TV동물농장 1131회(23/07/30),TV 연예/오락,기타,1265,"1. 무단 점거 뻔순이와 7꼬물이 때문에 자유를 빼앗겨버린 삼식이! 2. 눈이 없는 레트리버, 기적의 벤지 - 보이는 듯, 안 보이는 듯... 과연 벤지의 눈 상태는? 3. 슬픈 사자의 감옥 탈출기 - 좁디좁은 전시장 안에서 홀로 지내온 사자, 7년 만에 드디어 탈출하다!","신동엽,정선희,토니안 ,조이",1:04,20230821203725,8,3840,TV동물농장,2023-08-21,월,20,90분이하,비,
1199,60918000,(HD)TV동물농장 1131회(23/07/30),TV 연예/오락,기타,683,"1. 무단 점거 뻔순이와 7꼬물이 때문에 자유를 빼앗겨버린 삼식이! 2. 눈이 없는 레트리버, 기적의 벤지 - 보이는 듯, 안 보이는 듯... 과연 벤지의 눈 상태는? 3. 슬픈 사자의 감옥 탈출기 - 좁디좁은 전시장 안에서 홀로 지내온 사자, 7년 만에 드디어 탈출하다!","신동엽,정선희,토니안 ,조이",1:04,20230821202009,8,3840,TV동물농장,2023-08-21,월,20,90분이하,비,
1200,60918000,(HD)TV동물농장 1131회(23/07/30),TV 연예/오락,기타,1282,"1. 무단 점거 뻔순이와 7꼬물이 때문에 자유를 빼앗겨버린 삼식이! 2. 눈이 없는 레트리버, 기적의 벤지 - 보이는 듯, 안 보이는 듯... 과연 벤지의 눈 상태는? 3. 슬픈 사자의 감옥 탈출기 - 좁디좁은 전시장 안에서 홀로 지내온 사자, 7년 만에 드디어 탈출하다!","신동엽,정선희,토니안 ,조이",1:04,20230820182647,8,3840,TV동물농장,2023-08-20,일,18,90분이하,비,
