,subsr,SMRY
458,60593000,"요즘 대세! 배우 임지연 and 역주행 열풍! 다이나믹듀오의 무장해제 퇴근길! 보면 볼수록 러블리한 반전 매력의 소유자, 임지연의 거침없는 무장해제 토크! 힙합계의 전설, 다이나믹듀오! 개코가 최자의 결혼식에서 입 나팔 분 사연부터 신곡보다 궁금한 최자의 맛집 리스트!"
459,61683000,1. 국가대표 자몽이 - 견공계의 국가대표~ 독 스포츠 챔피언 자몽이의 한계를 뛰어넘는 도전! 2. 앵무새 카페 마기 - 평화로운 한 앵무새 플라잉 카페에 나타난 폭군 까마귀! 녀석의 정체는? 3. 도둑 젖 복실이 - 유령같이 나타나 도둑 젖만 먹이고 간다는 복실이의 사연은?
460,63101000,"오늘은 기쁨도 즐거움도 2배 되는 절친특집. 산다라박 X 모델 아이린 X 이기광 X 경리 X 그리와 함께 하는 날~ 어서 와~ 홍김동전 동전 던지기는 처음이지? 동전의 운명을 맞이한 친구들의 각양각색 반응들! 그런데, 결과 예측 전원 성공 시 즉시 퇴근이라는 제작진의 빅딜?!"
461,64385000,"원혁의 [미스터트롯2] 무대를 본 이용식은 여러 가지 생각에 사로잡히고 마침내 딸 수민에게 솔직한 마음을 이야기한다. 수민은 이용식의 마음을 헤아리는 한편, 원혁과의 첫 만남을 주선하는데..."
462,64385000,편셰프들에게 주어진 쉰여섯 번째 주제는? 세계의 맛! 1. 스위트 남편 박수홍! 평소 아내가 좋아하는 과일로 만든 스페셜 요리 2탄! 2. 집에서도 파는 맛 콘치즈 만들기! 어남선생이라면 완전 가능! 3. 요리에 진심! 주방 한정 맥시멀리스트 홍콩댁 수정의 주방 전격 공개!
463,64385000,편셰프들에게 주어진 쉰여섯 번째 주제는? 세계의 맛! 1. 스위트 남편 박수홍! 평소 아내가 좋아하는 과일로 만든 스페셜 요리 2탄! 2. 집에서도 파는 맛 콘치즈 만들기! 어남선생이라면 완전 가능! 3. 요리에 진심! 주방 한정 맥시멀리스트 홍콩댁 수정의 주방 전격 공개!
464,61141000,"불타는 장미단 제1회 듀엣 가요제가 열린다! 트롯 대부 오승근, 조항조부터 트롯 디바 김혜연, 윤수현과 신바람 나는 신인선, 남승민까지 출격! Top7과 황홀한 듀엣을 선보인다! 불타는 장미단 가족 전쟁이 발발했다? 치열한 듀엣 전쟁에 MC 이석훈과 신유까지 참전!"
465,61141000,"불타는 장미단 제1회 듀엣 가요제가 열린다! 트롯 대부 오승근, 조항조부터 트롯 디바 김혜연, 윤수현과 신바람 나는 신인선, 남승민까지 출격! Top7과 황홀한 듀엣을 선보인다! 불타는 장미단 가족 전쟁이 발발했다? 치열한 듀엣 전쟁에 MC 이석훈과 신유까지 참전!"
466,61141000,"불타는 장미단 제1회 듀엣 가요제가 열린다! 트롯 대부 오승근, 조항조부터 트롯 디바 김혜연, 윤수현과 신바람 나는 신인선, 남승민까지 출격! Top7과 황홀한 듀엣을 선보인다! 불타는 장미단 가족 전쟁이 발발했다? 치열한 듀엣 전쟁에 MC 이석훈과 신유까지 참전!"
467,61141000,"불타는 장미단 제1회 듀엣 가요제가 열린다! 트롯 대부 오승근, 조항조부터 트롯 디바 김혜연, 윤수현과 신바람 나는 신인선, 남승민까지 출격! Top7과 황홀한 듀엣을 선보인다! 불타는 장미단 가족 전쟁이 발발했다? 치열한 듀엣 전쟁에 MC 이석훈과 신유까지 참전!"
468,61141000,"불타는 장미단 제1회 듀엣 가요제가 열린다! 트롯 대부 오승근, 조항조부터 트롯 디바 김혜연, 윤수현과 신바람 나는 신인선, 남승민까지 출격! Top7과 황홀한 듀엣을 선보인다! 불타는 장미단 가족 전쟁이 발발했다? 치열한 듀엣 전쟁에 MC 이석훈과 신유까지 참전!"
469,63101000,"온 식구가 아랫목에 옹기종기 모이던 그때 그 시절! 우애 좋은 홍김동전 주우세호의 오 남매 특집! 엄마가 잠든 사이, 누가 음식 먹는 소리를 내었어?! 남다른(?) 엄마 몰래 펼쳐지는 심장 쫄깃한 먹방 START! 보릿고개를 넘기 위한 오 남매의 화끈한 레이스까지 대공개!"
470,63030000,"POWER TO POWER, 강자는 강자와 붙어야죠! 글로벌 춤 서열 1위를 가려라! 더 큰 판에서 펼져지는 역대급 배틀 탄생! [스트릿 우먼 파이터2]."
471,66873000,"복면가왕 8년 역사상 단 4명뿐인 7연승 가왕?! 팔색조는 명예를 거머쥐며 승리의 영광을 가져갈 것인지?! 대체 불가 감성 발라더 성시경, 특급 힌트로 깜짝 등장! 그가 실력자라고 극찬한 복면가수는 누구?!"
472,64130000,이로운 과몰입 특집. 아이돌은 나의 힘! 연예계 대표 아이돌 콜렉터! 박소현. 작품마다 생존 서바이벌 찍는 요절 전문 배우! 박효주. 쇼핑에 살고 쇼핑에 죽는 쇼생쇼사! 산다라박. 성별의 벽을 허문 100만 뷰티크리에이터! 레오제이.
473,60593000,이로운 과몰입 특집. 아이돌은 나의 힘! 연예계 대표 아이돌 콜렉터! 박소현. 작품마다 생존 서바이벌 찍는 요절 전문 배우! 박효주. 쇼핑에 살고 쇼핑에 죽는 쇼생쇼사! 산다라박. 성별의 벽을 허문 100만 뷰티크리에이터! 레오제이.
474,64385000,"사랑채에 손님이 찾아온다. 다음 사랑꾼을 꿈꾸는 순정파 메이저리거, 그는 과연 어떤 사람일까? 대망의 결혼식을 앞둔 수홍 부부는 새로운 가족에게 예복을 맞춰주기로 한다. 오랜만에 데이트하는 엔조이커플. 달콤한 시간도 잠시, 머릿속엔 자꾸만 일 생각이 떠나지 않는다."
475,64385000,"평소 트로트를 즐겨보는 이용식의 마음에 들기 위해 원혁은 [미스터트롯2]에 출연한다. 딸의 남자친구를 방송으로 처음 보게 된 용식은 깊은 생각에 잠긴다. 한편, 이혼의 아픔을 겪고 홀로 지내던 탤런트 윤기원은 남은 인생을 함께 보내고 싶은 여자친구를 최초로 공개한다."
476,64385000,"이수민의 두 남자 용암 니슨, 원혁이 준비하는 트로트 합동 무대 연습. 이용식의 지휘하에 맹연습하는 원혁, 두 사람이 처음 만들어가는 공연은 어떤 모습일까. 한편 프러포즈에 성공한 기원은 어머니와 작은형을 모시고 여자친구의 고향인 부산에 상견례를 하러 떠난다."
477,64764000,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.
478,64764000,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.
479,64764000,본 회차는 방송사의 사정으로 줄거리를 제공하지 않습니다.
480,64385000,멋은 물론 맛까지 다 잡았다! MC들을 깜짝 놀라게 한 쪽박 카페의 화려한 변신?! 사장님을 눈물짓게 한 동네멋집 1호는 과연 어떤 모습일까? 하지만 오픈을 앞두고 긴급 수정에 들어간 시그니처 메뉴들?! 위기가 끊이지 않는 동네멋집 1호 카페... 과연 핫플이 될 수 있을까?
481,66110000,혼자 벌어서는 감당이 안 돼! 더 이상 혼자 생계를 책임지기엔 한계다?! 평생 경제적인 부담을 안고 산 스타들의 속풀이 한 판! 이제 외벌이 하기 지친다는 남편 VS 이제 와서 어떻게 맞벌이하냐는 아내. 나이 들수록 자식이 짐이다 VS 부모가 짐이다.
482,63101000,"백 투 더 20s! 20대 시절로 돌아간 그들이 한자리에 모였다! 차태현 X 트와이스, 이름하여 세대 통합 차트쇼~! 공감 대폭발~ 연도별 히트 상품 X 1위 노래를 맞혀라! 정연팀 VS 지효팀! 패배한 팀의 손에 쥐어지는 퇴근 미션! 그들이 홍대 연트럴파크로 나가게 된 사연은?"
483,60593000,영남에게 특별한 수미. 큰 은혜를 입은 듯한데... 과연 영남은 일당을 받아서 은혜 갚기에 성공할 것인가?
484,64385000,"1. 태범♥사랑의 100일 데이트 2탄! 태범을 위해 사랑이 준비한 레스토랑과 비장의 서프라이즈 이벤트! 2. 이승철X박태환 패밀리 총출동! 승철의 딸과 태환의 조카까지 승철X태환의 우당탕탕 공동육아 현장 3. 봉선♥희현, 가을바람과 함께 두근두근 한강 피크닉!"
485,64385000,"1. 태범♥사랑의 100일 데이트 2탄! 태범을 위해 사랑이 준비한 레스토랑과 비장의 서프라이즈 이벤트! 2. 이승철X박태환 패밀리 총출동! 승철의 딸과 태환의 조카까지 승철X태환의 우당탕탕 공동육아 현장 3. 봉선♥희현, 가을바람과 함께 두근두근 한강 피크닉!"
486,64385000,"코미디언 후배의 결혼식 주례를 맡게 된 이용식과 아버지 용식을 보필하는 원혁. 결혼식이 시작되고 주례를 진행하던 용식은 예상치 못한 폭탄 발언을 하게 되는데... 한편 결혼식을 마친 윤기원 부부는 아이가 학교에 간 사이, 방을 꾸며주기로 한다."
487,61356000,"지효의 디톡스 투어. 런닝 투어 첫 주자 지효! 오직 휴식만 하다 가는 이색 여행을 제안했었는데! 자연, 단절, 힐링. 이름하여 디톡스 투어! 산 넘고 물 건너야 비로소 도착할 수 있는 곳. 피로한 스마트폰과는 잠시 안녕. 부족한 잠도 채워보고 자연과 내가 하나 되는 시간."
488,60593000,고딩엄빠에 날아온 역대급 고민!! 경제 무능력에 폭력까지 저지르는 남자친구 도박까지 손을 대다?! 하지만 아이에게 아빠가 있어야 하지 않을까요...? 모로코에서 탈출했던 소피아맘 서영!! 소피아와 같이 살게 되다?! 그리고 별이의 부채까지 떠안았던 고딩엄마 지숙까지!
489,63419000,"인도 여행의 마지막! 7명의 동자승과 아쉬운 이별의 밤. 태어난 김에 떠난 두 번째 여행, 인도 여행 대장정의 마무리! 떠오르는 태양을 보며 일상으로 돌아갈 힘을 얻는 기안84. 모든 순간이 즐거웠던 한 페이지가 될 수 있게 마지막으로 밝게 외쳐봅니다! 나마스테, 인도!"
490,64130000,"세대 합가를 위한 발품 트립. 김포,인천! First Class 급 애교러 발품 앞에서 깐깐모드 ON 이수지 인턴 코디. 홈즈에 재착륙한 일타 발품러 황보라 인턴 코디. 활주로 같은 보도 끝. 바다 뷰에 온 걸 환영해. 시원한 체크인, 완벽한 세대 분리! 야외 공간? 추가 옵션까지!"
491,60224000,지면 바로 탈락! 서울대회 8강 D-DAY! 강력한 우승 후보 8팀의 만남! 끊임없는 견제 속 어쩌다벤져스의 운명은? 8강 상대는 강북구 1위 번중축구회 예선전 8골을 기록한 공격력 최강팀! 이기거나 탈락하거나! 물러설 수 없는 데스매치 공개!
492,64385000,1. 천장 위 고양이. 2. 나는 VETMAN이다 6편 - 야생동물. 3. 섬진강 피부병 견공 가족 구조기.
493,64385000,1. 천장 위 고양이. 2. 나는 VETMAN이다 6편 - 야생동물. 3. 섬진강 피부병 견공 가족 구조기.
494,64385000,1. 천장 위 고양이. 2. 나는 VETMAN이다 6편 - 야생동물. 3. 섬진강 피부병 견공 가족 구조기.
495,64385000,"용식과 한 걸음 더 가까워진 원혁은 용식 가족과 함께 부산 여행을 떠난다. 아버지 용식 맞춤형 여행 코스를 준비한 원혁! 한편, 찬우와 함께하는 기원네 신혼여행! 아빠로서의 역할을 다하는 기원과, 아이와 처음 경험하는 것들을 쌓아가는 기원 부부의 모습이 펼쳐진다."
496,61141000,불타는 장미단의 박 터지는 트롯 머니 쟁탈전! 박대박 형님이 쏜다~!
497,61141000,불타는 장미단의 박 터지는 트롯 머니 쟁탈전! 박대박 형님이 쏜다~!
498,61141000,불타는 장미단의 박 터지는 트롯 머니 쟁탈전! 박대박 형님이 쏜다~!
499,61141000,불타는 장미단의 박 터지는 트롯 머니 쟁탈전! 박대박 형님이 쏜다~!
500,64667000,"[전북 군산시] 오승근, 김용임, 김연자, 현숙, 김성환, 김태연, 조명섭, 문연주, 양지은, 박상철, 강혜연, 금잔디, 류지광, 박정식, 배일호, 윤수현, 박군, 강문경."
501,63030000,"[너의 목소리가 들려] 또렷하게 말하고, 시원하게 웃고, 풍성하게 노래하라! 발성치료사 안대성! / 별들의 탄생을 담아내고, 경이로운 우주를 바라보는 우주망원경과학연구소 손상모 박사! / 10년 만에 반짝반짝 빛나는 영광의 전성기를 맞은 배우 임지연!"
502,64385000,1. 오색빛깔 낙엽이 물드는 가을~ 가지각색 동물들이 건강검진을 받기로 했다! 2. 나 두고 어디 가지 마~ 민설 씨 곁에 껌딱지처럼 붙어 있는 아롱이의 사연은? 3. 손 틈 새로 비치는~ 터널 틈으로 탈출해버린 햄스터 몬디! 너 대체 어디 간 거야!?
503,61141000,"불타는 장미 전쟁에서는 TOP7이 백장미, 흑장미 팀으로 나뉜 채 설운도-조항조-김용임 등 관록의 대표단들과 짝을 이뤄 듀엣 대결을 펼치는가 하면, 대표단의 애장품을 차지하기 위한 뜨거운 노래 대결을 벌인다."
504,61141000,"불타는 장미 전쟁에서는 TOP7이 백장미, 흑장미 팀으로 나뉜 채 설운도-조항조-김용임 등 관록의 대표단들과 짝을 이뤄 듀엣 대결을 펼치는가 하면, 대표단의 애장품을 차지하기 위한 뜨거운 노래 대결을 벌인다."
505,61141000,"불타는 장미 전쟁에서는 TOP7이 백장미, 흑장미 팀으로 나뉜 채 설운도-조항조-김용임 등 관록의 대표단들과 짝을 이뤄 듀엣 대결을 펼치는가 하면, 대표단의 애장품을 차지하기 위한 뜨거운 노래 대결을 벌인다."
506,61141000,"불타는 장미 전쟁에서는 TOP7이 백장미, 흑장미 팀으로 나뉜 채 설운도-조항조-김용임 등 관록의 대표단들과 짝을 이뤄 듀엣 대결을 펼치는가 하면, 대표단의 애장품을 차지하기 위한 뜨거운 노래 대결을 벌인다."
507,65954000,이번 여행은 대부님이 책임진다! 진성의 고향 부안에 상륙한 뽕짝꿍 원정대. 갯벌에서 펼쳐지는 맛조개 잡기 대결부터 바다 위 노래연습장 채석강까지! 풀 패키지로 쏠 테니 대부님만 믿고 따라와~!
508,61683000,우리도 여름휴가 왔어요~with 유봉두. 호캉스 대신 자연에서 즐기는 계곡 홀리데이. 그리고 별안간 시작된 빅 이벤트? 미리 보는 하이라이트(?) 얘들아 나 선생님이야~ 쌤 사랑해요! 제자들의 격한 사랑에 황홀~ 쌤이 좋으면 우리도 좋아~!!!
509,60593000,우리도 여름휴가 왔어요~with 유봉두. 호캉스 대신 자연에서 즐기는 계곡 홀리데이. 그리고 별안간 시작된 빅 이벤트? 미리 보는 하이라이트(?) 얘들아 나 선생님이야~ 쌤 사랑해요! 제자들의 격한 사랑에 황홀~ 쌤이 좋으면 우리도 좋아~!!!
510,64667000,"[추석] 김부자, 하춘화, 오유진, 정정아, 홍잠언, 김수희, 김상배, 배금성, 조항조, 정동원, 신유, 배아현, 박민주, 요요미, 오승근, 김용임."
511,61141000,황금보다 소중한 친구들 모여라! 멤버들의 초대장을 받고 한걸음에 달려온 장미단의 황금인맥은 과연 누구? 히트곡 제조기 작곡가 이호섭과 이번 대결의 과실은 몇 대 몇? 변호사 한문철! 에너지 폭발 주의! 가수 천명훈. 왕 전문 배우 정태우! 인간축음기 음색 마녀 신미래!
